Gene stable ID,NCBI gene (formerly Entrezgene) ID,HGNC symbol
ENSG00000155011,27123,DKK2
ENSG00000185133,27124,INPP5J
ENSG00000072364,27125,AFF4
ENSG00000077935,27127,SMC1B
ENSG00000100055,27128,CYTH4
ENSG00000119509,27130,INVS
ENSG00000089006,27131,SNX5
ENSG00000105289,27134,TJP3
ENSG00000285199,27141,CIDEB
ENSG00000136305,27141,CIDEB
ENSG00000196453,27153,ZNF777
ENSG00000134216,27159,CHIA
ENSG00000135423,27165,GLS2
ENSG00000102393,2717,GLA
ENSG00000143570,27173,SLC39A1
ENSG00000037042,27175,TUBG2
ENSG00000136696,27177,IL36B
ENSG00000125571,27178,IL37
ENSG00000136694,27179,IL36A
ENSG00000129450,27180,SIGLEC9
ENSG00000132612,27183,VPS4A
ENSG00000124391,27189,IL17C
ENSG00000147257,2719,GPC3
ENSG00000127743,27190,IL17B
ENSG00000196917,27198,HCAR1
ENSG00000133805,272,AMPD3
ENSG00000170266,2720,GLB1
ENSG00000077009,27231,NMRK2
ENSG00000124713,27232,GNMT
ENSG00000173085,27235,COQ2
ENSG00000146072,27242,TNFRSF21
ENSG00000130724,27243,CHMP2A
ENSG00000080546,27244,SESN1
ENSG00000068912,27248,ERLEC1
ENSG00000150593,27250,PDCD4
ENSG00000175324,27257,LSM1
ENSG00000170860,27258,LSM3
ENSG00000172602,27289,RND1
ENSG00000001084,2729,GCLC
ENSG00000104808,27294,DHDH
ENSG00000241258,27297,CRCP
ENSG00000078053,273,AMPH
ENSG00000023909,2730,GCLM
ENSG00000198131,27300,ZNF544
ENSG00000163217,27302,BMP10
ENSG00000124217,27304,MOCS3
ENSG00000163106,27306,HPGDS
ENSG00000178445,2731,GLDC
ENSG00000147274,27316,RBMX
ENSG00000132855,27329,ANGPTL3
ENSG00000119392,2733,GLE1
ENSG00000072133,27330,RPS6KA6
ENSG00000078589,27334,P2RY10
ENSG00000108106,27338,UBE2S
ENSG00000110107,27339,PRPF19
ENSG00000090863,2734,GLG1
ENSG00000189306,27341,RRP7A
ENSG00000166169,27343,POLL
ENSG00000135643,27345,KCNMB4
ENSG00000109084,27346,TMEM97
ENSG00000100294,27349,MCAT
ENSG00000111087,2735,GLI1
ENSG00000244509,27350,APOBEC3C
ENSG00000074047,2736,GLI2
ENSG00000106571,2737,GLI3
ENSG00000124767,2739,GLO1
ENSG00000136717,274,BIN1
ENSG00000112164,2740,GLP1R
ENSG00000145888,2741,GLRA1
ENSG00000101958,2742,GLRA2
ENSG00000115317,27429,HTRA2
ENSG00000109738,2743,GLRB
ENSG00000038274,27430,MAT2B
ENSG00000122678,27434,POLM
ENSG00000143924,27436,EML4
ENSG00000115419,2744,GLS
ENSG00000186472,27445,PCLO
ENSG00000148672,2746,GLUD1
ENSG00000288118,2747,GLUD2
ENSG00000182890,2747,GLUD2
ENSG00000145020,275,AMT
ENSG00000135821,2752,GLUL
ENSG00000237763,276,AMY1A
ENSG00000196743,2760,GM2A
ENSG00000112699,2762,GMDS
ENSG00000137198,2766,GMPR
ENSG00000088256,2767,GNA11
ENSG00000146535,2768,GNA12
ENSG00000060558,2769,GNA15
ENSG00000174876,277,AMY1B
ENSG00000127955,2770,GNAI1
ENSG00000114353,2771,GNAI2
ENSG00000065135,2773,GNAI3
ENSG00000141404,2774,GNAL
ENSG00000087258,2775,GNAO1
ENSG00000156052,2776,GNAQ
ENSG00000087460,2778,GNAS
ENSG00000114349,2779,GNAT1
ENSG00000187733,278,AMY1C
ENSG00000134183,2780,GNAT2
ENSG00000128266,2781,GNAZ
ENSG00000078369,2782,GNB1
ENSG00000172354,2783,GNB2
ENSG00000111664,2784,GNB3
ENSG00000162188,2785,GNG3
ENSG00000282972,2786,GNG4
ENSG00000168243,2786,GNG4
ENSG00000174021,2787,GNG5
ENSG00000176533,2788,GNG7
ENSG00000174876,279,AMY1B
ENSG00000243480,279,AMY2A
ENSG00000242616,2790,GNG10
ENSG00000127920,2791,GNG11
ENSG00000127928,2792,GNGT1
ENSG00000167083,2793,GNGT2
ENSG00000147437,2796,GNRH1
ENSG00000125787,2797,GNRH2
ENSG00000109163,2798,GNRHR
ENSG00000135677,2799,GNS
ENSG00000281879,28,ABO
ENSG00000175164,28,ABO
ENSG00000240038,280,AMY2B
ENSG00000120053,2805,GOT1
ENSG00000125166,2806,GOT2
ENSG00000175793,2810,SFN
ENSG00000185245,2811,GP1BA
ENSG00000203618,2812,GP1BB
ENSG00000178732,2814,GP5
ENSG00000169704,2815,GP9
ENSG00000063660,2817,GPC1
ENSG00000167588,2819,GPD1
ENSG00000115159,2820,GPD2
ENSG00000282019,2821,GPI
ENSG00000105220,2821,GPI
ENSG00000112293,2822,GPLD1
ENSG00000276438,28227,PPP2R3B
ENSG00000273850,28227,PPP2R3B
ENSG00000167393,28227,PPP2R3B
ENSG00000111700,28234,SLCO1B3
ENSG00000184451,2826,CCR10
ENSG00000183709,282616,IFNL2
ENSG00000197110,282617,IFNL3
ENSG00000182393,282618,IFNL1
ENSG00000167355,282763,OR51B5
ENSG00000174970,282770,OR10AG1
ENSG00000174957,282775,OR5J2
ENSG00000223687,282890,ZNF311
ENSG00000225351,282890,ZNF311
ENSG00000233831,282890,ZNF311
ENSG00000169260,282890,ZNF311
ENSG00000235178,282890,ZNF311
ENSG00000235589,282890,ZNF311
ENSG00000197935,282890,ZNF311
ENSG00000173578,2829,XCR1
ENSG00000214274,283,ANG
ENSG00000258817,283092,OR4C13
ENSG00000284255,283093,OR4C12
ENSG00000221954,283093,OR4C12
ENSG00000288611,2831,NPBWR1
ENSG00000254598,283106,CSNK2A3
ENSG00000176742,283111,OR51V1
ENSG00000196341,283159,OR8D1
ENSG00000279116,283160,OR8D2
ENSG00000280090,283162,OR8B4
ENSG00000262647,283189,OR9G4
ENSG00000172457,283189,OR9G4
ENSG00000277339,2832,NPBWR2
ENSG00000125522,2832,NPBWR2
ENSG00000149380,283208,P4HA3
ENSG00000165434,283209,PGM2L1
ENSG00000170782,283297,OR10A4
ENSG00000186810,2833,CXCR3
ENSG00000139044,283358,B4GALNT3
ENSG00000188324,283365,OR6C6
ENSG00000139540,283375,SLC39A5
ENSG00000119973,2834,PRLHR
ENSG00000174527,283446,MYO1H
ENSG00000171435,283455,KSR2
ENSG00000257218,283459,GATC
ENSG00000151233,283464,GXYLT1
ENSG00000176290,283617,OR4K3
ENSG00000288501,283694,OR4N4
ENSG00000183706,283694,OR4N4
ENSG00000181408,2837,UTS2R
ENSG00000159337,283748,PLA2G4D
ENSG00000183971,283869,NPW
ENSG00000184207,283871,PGP
ENSG00000140876,283927,NUDT7
ENSG00000154188,284,ANGPT1
ENSG00000169660,284004,HEXD
ENSG00000275600,284098,PIGW
ENSG00000277161,284098,PIGW
ENSG00000153982,284161,GDPD1
ENSG00000224877,284184,NDUFAF8
ENSG00000101680,284217,LAMA1
ENSG00000180011,284273,PTGR3
ENSG00000152433,284306,ZNF547
ENSG00000171649,284307,ZIK1
ENSG00000152443,284309,ZNF776
ENSG00000280568,284323,ZNF780A
ENSG00000197782,284323,ZNF780A
ENSG00000189377,284340,CXCL17
ENSG00000167637,284349,ZNF283
ENSG00000197619,284370,ZNF615
ENSG00000197608,284371,ZNF841
ENSG00000181733,284383,OR2Z1
ENSG00000197054,284390,ZNF763
ENSG00000181007,284406,ZFP82
ENSG00000172519,284433,OR10H5
ENSG00000181666,284459,ZNF875
ENSG00000196407,284486,THEM5
ENSG00000196071,284521,OR2L13
ENSG00000196772,284532,OR14A16
ENSG00000147145,2846,LPAR4
ENSG00000169218,284654,RSPO1
ENSG00000128285,2847,MCHR1
ENSG00000177181,284716,RIMKLA
ENSG00000144130,284958,NT5DC4
ENSG00000091879,285,ANGPT2
ENSG00000163793,285126,DNAJC5G
ENSG00000275555,28514,DLL1
ENSG00000198719,28514,DLL1
ENSG00000164850,2852,GPER1
ENSG00000163378,285203,EOGT
ENSG00000080224,285220,EPHA6
ENSG00000186038,285242,HTR3E
ENSG00000177873,285267,ZNF619
ENSG00000172888,285268,ZNF621
ENSG00000144455,285362,SUMF1
ENSG00000163626,285521,COX18
ENSG00000164620,285613,RELL2
ENSG00000186334,285641,SLC36A3
ENSG00000226650,285643,KIF4B
ENSG00000182613,285659,OR2V2
ENSG00000178187,285676,ZNF454
ENSG00000174136,285704,RGMB
ENSG00000178623,2859,GPR35
ENSG00000136206,285955,SPDYE1
ENSG00000181652,285973,ATG9B
ENSG00000029534,286,ANK1
ENSG00000274352,286075,ZNF707
ENSG00000181135,286075,ZNF707
ENSG00000170775,2861,GPR37
ENSG00000156509,286151,FBXO43
ENSG00000102539,2862,MLNR
ENSG00000148204,286204,CRB2
ENSG00000136839,286362,OR13C9
ENSG00000179055,286365,OR13D1
ENSG00000126266,2864,FFAR1
ENSG00000101812,286436,H2BW2
ENSG00000182162,286530,P2RY8
ENSG00000126262,2867,FFAR2
ENSG00000125388,2868,GRK4
ENSG00000183814,286826,LIN9
ENSG00000198873,2869,GRK5
ENSG00000145362,287,ANK2
ENSG00000198055,2870,GRK6
ENSG00000099875,2872,MKNK2
ENSG00000288325,2874,GPS2
ENSG00000132522,2874,GPS2
ENSG00000167701,2875,GPT
ENSG00000233276,2876,GPX1
ENSG00000176153,2877,GPX2
ENSG00000211445,2878,GPX3
ENSG00000167468,2879,GPX4
ENSG00000151150,288,ANK3
ENSG00000257770,2880,GPX5
ENSG00000224586,2880,GPX5
ENSG00000116157,2882,GPX7
ENSG00000177885,2885,GRB2
ENSG00000106070,2887,GRB10
ENSG00000107263,2889,RAPGEF1
ENSG00000155511,2890,GRIA1
ENSG00000120251,2891,GRIA2
ENSG00000125675,2892,GRIA3
ENSG00000152578,2893,GRIA4
ENSG00000182771,2894,GRID1
ENSG00000152208,2895,GRID2
ENSG00000116586,28956,LAMTOR2
ENSG00000183978,28958,COA3
ENSG00000110063,28960,DCPS
ENSG00000108262,28964,GIT1
ENSG00000113396,28965,SLC27A6
ENSG00000171189,2897,GRIK1
ENSG00000114902,28972,SPCS1
ENSG00000233813,28973,MRPS18B
ENSG00000229861,28973,MRPS18B
ENSG00000227420,28973,MRPS18B
ENSG00000203624,28973,MRPS18B
ENSG00000226111,28973,MRPS18B
ENSG00000223775,28973,MRPS18B
ENSG00000204568,28973,MRPS18B
ENSG00000164418,2898,GRIK2
ENSG00000102760,28984,RGCC
ENSG00000141101,28987,NOB1
ENSG00000163873,2899,GRIK3
ENSG00000064393,28996,HIPK2
ENSG00000172172,28998,MRPL13
ENSG00000166825,290,ANPEP
ENSG00000149403,2900,GRIK4
ENSG00000105737,2901,GRIK5
ENSG00000176884,2902,GRIN1
ENSG00000183454,2903,GRIN2A
ENSG00000273079,2904,GRIN2B
ENSG00000161509,2905,GRIN2C
ENSG00000105464,2906,GRIN2D
ENSG00000288368,29071,C1GALT1C1
ENSG00000171155,29071,C1GALT1C1
ENSG00000181555,29072,SETD2
ENSG00000112110,29074,MRPL18
ENSG00000123545,29078,NDUFAF4
ENSG00000136146,29079,MED4
ENSG00000113580,2908,NR3C1
ENSG00000285302,29082,CHMP4A
ENSG00000254505,29082,CHMP4A
ENSG00000105393,29086,BABAM1
ENSG00000137547,29088,MRPL15
ENSG00000077152,29089,UBE2T
ENSG00000160007,2909,ARHGAP35
ENSG00000082515,29093,MRPL22
ENSG00000151729,291,SLC25A4
ENSG00000160075,29101,SSU72
ENSG00000113360,29102,DROSHA
ENSG00000132661,29107,NXT1
ENSG00000103490,29108,PYCARD
ENSG00000135723,29109,FHOD1
ENSG00000152822,2911,GRM1
ENSG00000183735,29110,TBK1
ENSG00000007944,29116,MYLIP
ENSG00000166164,29117,BRD7
ENSG00000183230,29119,CTNNA3
ENSG00000164082,2912,GRM2
ENSG00000120217,29126,CD274
ENSG00000198822,2913,GRM3
ENSG00000124493,2914,GRM4
ENSG00000168959,2915,GRM5
ENSG00000113262,2916,GRM6
ENSG00000196277,2917,GRM7
ENSG00000179603,2918,GRM8
ENSG00000163739,2919,CXCL1
ENSG00000005022,292,SLC25A5
ENSG00000081041,2920,CXCL2
ENSG00000163734,2921,CXCL3
ENSG00000134443,2922,GRP
ENSG00000167004,2923,PDIA3
ENSG00000126010,2925,GRPR
ENSG00000169100,293,SLC25A6
ENSG00000105723,2931,GSK3A
ENSG00000082701,2932,GSK3B
ENSG00000148180,2934,GSN
ENSG00000103342,2935,GSPT1
ENSG00000104687,2936,GSR
ENSG00000100983,2937,GSS
ENSG00000243955,2938,GSTA1
ENSG00000244067,2939,GSTA2
ENSG00000174156,2940,GSTA3
ENSG00000170899,2941,GSTA4
ENSG00000134184,2944,GSTM1
ENSG00000213366,2946,GSTM2
ENSG00000134202,2947,GSTM3
ENSG00000168765,2948,GSTM4
ENSG00000134201,2949,GSTM5
ENSG00000084207,2950,GSTP1
ENSG00000277656,2952,GSTT1
ENSG00000277897,2953,GSTT2
ENSG00000099984,2953,GSTT2
ENSG00000100577,2954,GSTZ1
ENSG00000116062,2956,MSH6
ENSG00000165417,2957,GTF2A1
ENSG00000140307,2958,GTF2A2
ENSG00000137947,2959,GTF2B
ENSG00000153767,2960,GTF2E1
ENSG00000197265,2961,GTF2E2
ENSG00000125651,2962,GTF2F1
ENSG00000188342,2963,GTF2F2
ENSG00000288114,2965,GTF2H1
ENSG00000110768,2965,GTF2H1
ENSG00000276910,2966,GTF2H2
ENSG00000275045,2966,GTF2H2
ENSG00000145736,2966,GTF2H2
ENSG00000111358,2967,GTF2H3
ENSG00000226384,2968,GTF2H4
ENSG00000234370,2968,GTF2H4
ENSG00000233149,2968,GTF2H4
ENSG00000236895,2968,GTF2H4
ENSG00000221974,2968,GTF2H4
ENSG00000213780,2968,GTF2H4
ENSG00000263001,2969,GTF2I
ENSG00000095585,29760,BLNK
ENSG00000155313,29761,USP25
ENSG00000152402,2977,GUCY1A2
ENSG00000100065,29775,CARD10
ENSG00000048545,2978,GUCA1A
ENSG00000188677,29780,PARVB
ENSG00000167600,29785,CYP2S1
ENSG00000112599,2979,GUCA1B
ENSG00000184076,29796,UQCR10
ENSG00000164116,2982,GUCY1A1
ENSG00000061918,2983,GUCY1B1
ENSG00000070019,2984,GUCY2C
ENSG00000070985,29850,TRPM5
ENSG00000163600,29851,ICOS
ENSG00000101890,2986,GUCY2F
ENSG00000143774,2987,GUK1
ENSG00000120697,29880,ALG5
ENSG00000015520,29881,NPC1L1
ENSG00000176248,29882,ANAPC2
ENSG00000198791,29883,CNOT7
ENSG00000134697,29889,GNL2
ENSG00000285049,29894,CPSF1
ENSG00000071894,29894,CPSF1
ENSG00000180209,29895,MYL11
ENSG00000164548,29896,TRA2A
ENSG00000169919,2990,GUSB
ENSG00000284161,29904,EEF2K
ENSG00000103319,29904,EEF2K
ENSG00000101638,29906,ST8SIA5
ENSG00000111727,29915,HCFC2
ENSG00000163754,2992,GYG1
ENSG00000143811,29920,PYCR2
ENSG00000143156,29922,NME7
ENSG00000063245,29924,EPN1
ENSG00000173540,29925,GMPPB
ENSG00000144591,29926,GMPPA
ENSG00000058262,29927,SEC61A1
ENSG00000088035,29929,ALG6
ENSG00000170180,2993,GYPA
ENSG00000147164,29934,SNX12
ENSG00000204086,29935,RPA4
ENSG00000250361,2994,GYPB
ENSG00000111817,29940,DSE
ENSG00000160447,29941,PKN3
ENSG00000053900,29945,ANAPC4
ENSG00000142224,29949,IL19
ENSG00000136732,2995,GYPC
ENSG00000009830,29954,POMT2
ENSG00000143418,29956,CERS2
ENSG00000132837,29958,DMGDH
ENSG00000278224,29964,PRICKLE4
ENSG00000135069,29968,PSAT1
ENSG00000104812,2997,GYS1
ENSG00000188021,29978,UBQLN2
ENSG00000135018,29979,UBQLN1
ENSG00000111713,2998,GYS2
ENSG00000148572,29982,NRBF2
ENSG00000173156,29984,RHOD
ENSG00000141873,29985,SLC39A3
ENSG00000165794,29986,SLC39A2
ENSG00000121716,29990,PILRB
ENSG00000085514,29992,PILRA
ENSG00000060971,30,ACAA1
ENSG00000132518,3000,GUCY2D
ENSG00000105576,30000,TNPO2
ENSG00000197930,30001,ERO1A
ENSG00000073861,30009,TBX21
ENSG00000145649,3001,GZMA
ENSG00000147010,30011,SH3KBP1
ENSG00000164438,30012,TLX3
ENSG00000100453,3002,GZMB
ENSG00000138449,30061,SLC40A1
ENSG00000277075,3012,H2AC8
ENSG00000196866,3013,H2AC7
ENSG00000188486,3014,H2AX
ENSG00000164032,3015,H2AZ1
ENSG00000158373,3017,H2BC5
ENSG00000276410,3018,H2BC3
ENSG00000182718,302,ANXA2
ENSG00000163041,3020,H3-3A
ENSG00000132475,3021,H3-3B
ENSG00000072506,3028,HSD17B10
ENSG00000063854,3029,HAGH
ENSG00000084754,3030,HADHA
ENSG00000138029,3032,HADHB
ENSG00000138796,3033,HADH
ENSG00000084110,3034,HAL
ENSG00000170445,3035,HARS1
ENSG00000206172,3039,HBA1
ENSG00000188536,3040,HBA2
ENSG00000244734,3043,HBB
ENSG00000004961,3052,HCCS
ENSG00000099937,3053,SERPIND1
ENSG00000172534,3054,HCFC1
ENSG00000101336,3055,HCK
ENSG00000180353,3059,HCLS1
ENSG00000161610,3060,HCRT
ENSG00000121764,3061,HCRTR1
ENSG00000137252,3062,HCRTR2
ENSG00000197386,3064,HTT
ENSG00000116478,3065,HDAC1
ENSG00000196591,3066,HDAC2
ENSG00000140287,3067,HDC
ENSG00000123338,3071,NCKAP1L
ENSG00000213614,3073,HEXA
ENSG00000049860,3074,HEXB
ENSG00000000971,3075,CFH
ENSG00000010704,3077,HFE
ENSG00000244414,3078,CFHR1
ENSG00000080910,3080,CFHR2
ENSG00000113924,3081,HGD
ENSG00000188784,30814,PLA2G2E
ENSG00000257524,30815,
ENSG00000160408,30815,ST6GALNAC6
ENSG00000019991,3082,HGF
ENSG00000177932,30832,ZNF354C
ENSG00000125458,30833,NT5C
ENSG00000236808,30834,POLR1H
ENSG00000233795,30834,POLR1H
ENSG00000224859,30834,POLR1H
ENSG00000235443,30834,POLR1H
ENSG00000206502,30834,POLR1H
ENSG00000235176,30834,POLR1H
ENSG00000236949,30834,POLR1H
ENSG00000066379,30834,POLR1H
ENSG00000090659,30835,CD209
ENSG00000274229,30837,SOCS7
ENSG00000274211,30837,SOCS7
ENSG00000157168,3084,NRG1
ENSG00000103966,30844,EHD4
ENSG00000013016,30845,EHD3
ENSG00000024422,30846,EHD2
ENSG00000196455,30849,PIK3R4
ENSG00000152804,3087,HHEX
ENSG00000100644,3091,HIF1A
ENSG00000127946,3092,HIP1
ENSG00000078140,3093,UBE2K
ENSG00000156515,3098,HK1
ENSG00000159399,3099,HK2
ENSG00000275176,31,ACACA
ENSG00000278540,31,ACACA
ENSG00000138279,310,ANXA7
ENSG00000160883,3101,HK3
ENSG00000227715,3105,HLA-A
ENSG00000206505,3105,HLA-A
ENSG00000223980,3105,HLA-A
ENSG00000224320,3105,HLA-A
ENSG00000229215,3105,HLA-A
ENSG00000231834,3105,HLA-A
ENSG00000235657,3105,HLA-A
ENSG00000206503,3105,HLA-A
ENSG00000206450,3106,HLA-B
ENSG00000228964,3106,HLA-B
ENSG00000224608,3106,HLA-B
ENSG00000232126,3106,HLA-B
ENSG00000223532,3106,HLA-B
ENSG00000234745,3106,HLA-B
ENSG00000206435,3107,HLA-C
ENSG00000237022,3107,HLA-C
ENSG00000206452,3107,HLA-C
ENSG00000225691,3107,HLA-C
ENSG00000228299,3107,HLA-C
ENSG00000233841,3107,HLA-C
ENSG00000204525,3107,HLA-C
ENSG00000239463,3108,HLA-DMA
ENSG00000241394,3108,HLA-DMA
ENSG00000242361,3108,HLA-DMA
ENSG00000243189,3108,HLA-DMA
ENSG00000243215,3108,HLA-DMA
ENSG00000242685,3108,HLA-DMA
ENSG00000243719,3108,HLA-DMA
ENSG00000204257,3108,HLA-DMA
ENSG00000242386,3109,HLA-DMB
ENSG00000242092,3109,HLA-DMB
ENSG00000234154,3109,HLA-DMB
ENSG00000241296,3109,HLA-DMB
ENSG00000241674,3109,HLA-DMB
ENSG00000226264,3109,HLA-DMB
ENSG00000239329,3109,HLA-DMB
ENSG00000242574,3109,HLA-DMB
ENSG00000122359,311,ANXA11
ENSG00000130675,3110,MNX1
ENSG00000232957,3111,HLA-DOA
ENSG00000235744,3111,HLA-DOA
ENSG00000231558,3111,HLA-DOA
ENSG00000206292,3111,HLA-DOA
ENSG00000232962,3111,HLA-DOA
ENSG00000230141,3111,HLA-DOA
ENSG00000204252,3111,HLA-DOA
ENSG00000243612,3112,HLA-DOB
ENSG00000241910,3112,HLA-DOB
ENSG00000243496,3112,HLA-DOB
ENSG00000241386,3112,HLA-DOB
ENSG00000239457,3112,HLA-DOB
ENSG00000241106,3112,HLA-DOB
ENSG00000228163,3113,HLA-DPA1
ENSG00000229685,3113,HLA-DPA1
ENSG00000206291,3113,HLA-DPA1
ENSG00000235844,3113,HLA-DPA1
ENSG00000236177,3113,HLA-DPA1
ENSG00000168384,3113,HLA-DPA1
ENSG00000224103,3113,HLA-DPA1
ENSG00000231389,3113,HLA-DPA1
ENSG00000236693,3115,HLA-DPB1
ENSG00000230708,3115,HLA-DPB1
ENSG00000226826,3115,HLA-DPB1
ENSG00000229295,3115,HLA-DPB1
ENSG00000215048,3115,HLA-DPB1
ENSG00000230763,3115,HLA-DPB1
ENSG00000237710,3115,HLA-DPB1
ENSG00000223865,3115,HLA-DPB1
ENSG00000236418,3117,HLA-DQA1
ENSG00000225890,3117,HLA-DQA1
ENSG00000206301,3117,HLA-DQA2
ENSG00000231526,3117,HLA-DQA2
ENSG00000233192,3117,HLA-DQA2
ENSG00000257473,3117,HLA-DQA2
ENSG00000223793,3117,HLA-DQA2
ENSG00000232062,3117,HLA-DQA1
ENSG00000228284,3117,HLA-DQA1
ENSG00000231823,3117,HLA-DQA2
ENSG00000225103,3117,HLA-DQA2
ENSG00000206305,3117,HLA-DQA1
ENSG00000237541,3117,HLA-DQA2
ENSG00000196735,3117,HLA-DQA1
ENSG00000206301,3118,HLA-DQA2
ENSG00000231526,3118,HLA-DQA2
ENSG00000233192,3118,HLA-DQA2
ENSG00000257473,3118,HLA-DQA2
ENSG00000223793,3118,HLA-DQA2
ENSG00000231823,3118,HLA-DQA2
ENSG00000225103,3118,HLA-DQA2
ENSG00000237541,3118,HLA-DQA2
ENSG00000206237,3119,HLA-DQB1
ENSG00000231286,3119,HLA-DQB1
ENSG00000231939,3119,HLA-DQB1
ENSG00000225824,3119,HLA-DQB1
ENSG00000206302,3119,HLA-DQB1
ENSG00000233209,3119,HLA-DQB1
ENSG00000179344,3119,HLA-DQB1
ENSG00000277263,3122,HLA-DRA
ENSG00000234794,3122,HLA-DRA
ENSG00000226260,3122,HLA-DRA
ENSG00000230726,3122,HLA-DRA
ENSG00000227993,3122,HLA-DRA
ENSG00000228987,3122,HLA-DRA
ENSG00000206308,3122,HLA-DRA
ENSG00000204287,3122,HLA-DRA
ENSG00000228080,3123,HLA-DRB1
ENSG00000229074,3123,HLA-DRB1
ENSG00000236884,3123,HLA-DRB1
ENSG00000206306,3123,HLA-DRB1
ENSG00000206240,3123,HLA-DRB1
ENSG00000196126,3123,HLA-DRB1
ENSG00000230463,3125,HLA-DRB3
ENSG00000196101,3125,HLA-DRB3
ENSG00000231679,3125,HLA-DRB3
ENSG00000231021,3126,HLA-DRB4
ENSG00000227357,3126,HLA-DRB4
ENSG00000227826,3126,HLA-DRB4
ENSG00000198502,3127,HLA-DRB5
ENSG00000206493,3133,HLA-E
ENSG00000225201,3133,HLA-E
ENSG00000236632,3133,HLA-E
ENSG00000230254,3133,HLA-E
ENSG00000229252,3133,HLA-E
ENSG00000233904,3133,HLA-E
ENSG00000204592,3133,HLA-E
ENSG00000234487,3134,HLA-F
ENSG00000237508,3134,HLA-F
ENSG00000235220,3134,HLA-F
ENSG00000229698,3134,HLA-F
ENSG00000206509,3134,HLA-F
ENSG00000137403,3134,HLA-F
ENSG00000204642,3134,HLA-F
ENSG00000233095,3135,HLA-G
ENSG00000276051,3135,HLA-G
ENSG00000235680,3135,HLA-G
ENSG00000230413,3135,HLA-G
ENSG00000235346,3135,HLA-G
ENSG00000237216,3135,HLA-G
ENSG00000206506,3135,HLA-G
ENSG00000204632,3135,HLA-G
ENSG00000131480,314,AOC2
ENSG00000159267,3141,HLCS
ENSG00000256269,3145,HMBS
ENSG00000189403,3146,HMGB1
ENSG00000117305,3155,HMGCL
ENSG00000113161,3156,HMGCR
ENSG00000112972,3157,HMGCS1
ENSG00000134240,3158,HMGCS2
ENSG00000138356,316,AOX1
ENSG00000072571,3161,HMMR
ENSG00000100292,3162,HMOX1
ENSG00000277424,3163,HMOX2
ENSG00000103415,3163,HMOX2
ENSG00000123358,3164,NR4A1
ENSG00000120868,317,APAF1
ENSG00000125798,3170,FOXA2
ENSG00000170608,3171,FOXA3
ENSG00000101076,3172,HNF4A
ENSG00000164749,3174,HNF4G
ENSG00000169856,3175,ONECUT1
ENSG00000150540,3176,HNMT
ENSG00000174669,3177,SLC29A2
ENSG00000187630,317749,DHRS4L2
ENSG00000184270,317772,H2AC21
ENSG00000135486,3178,HNRNPA1
ENSG00000164978,318,NUDT2
ENSG00000122566,3181,HNRNPA2B1
ENSG00000092199,3183,HNRNPC
ENSG00000165119,3190,HNRNPK
ENSG00000146383,319100,TAAR6
ENSG00000153187,3192,HNRNPU
ENSG00000107807,3195,TLX1
ENSG00000105991,3198,HOXA1
ENSG00000076555,32,ACACB
ENSG00000078399,3205,HOXA9
ENSG00000253293,3206,HOXA10
ENSG00000005073,3207,HOXA11
ENSG00000120094,3211,HOXB1
ENSG00000166313,322,APBB1
ENSG00000128645,3231,HOXD1
ENSG00000128710,3236,HOXD10
ENSG00000134982,324,APC
ENSG00000158104,3242,HPD
ENSG00000164120,3248,HPGD
ENSG00000105707,3249,HPN
ENSG00000261701,3250,HPR
ENSG00000165704,3251,HPRT1
ENSG00000160224,326,AIRE
ENSG00000276536,3265,HRAS
ENSG00000174775,3265,HRAS
ENSG00000139428,326625,MMAB
ENSG00000196639,3269,HRH1
ENSG00000130528,3270,HRC
ENSG00000113749,3274,HRH2
ENSG00000126457,3276,PRMT1
ENSG00000100823,328,APEX1
ENSG00000114315,3280,HES1
ENSG00000203857,3283,HSD3B1
ENSG00000203859,3284,HSD3B2
ENSG00000110330,329,BIRC2
ENSG00000117594,3290,HSD11B1
ENSG00000176387,3291,HSD11B2
ENSG00000108786,3292,HSD17B1
ENSG00000130948,3293,HSD17B3
ENSG00000086696,3294,HSD17B2
ENSG00000133835,3295,HSD17B4
ENSG00000284774,3297,HSF1
ENSG00000185122,3297,HSF1
ENSG00000115361,33,ACADL
ENSG00000023445,330,BIRC3
ENSG00000135924,3300,DNAJB2
ENSG00000086061,3301,DNAJA1
ENSG00000237724,3303,HSPA1A
ENSG00000234475,3303,HSPA1A
ENSG00000235941,3303,HSPA1A
ENSG00000215328,3303,HSPA1A
ENSG00000204389,3303,HSPA1A
ENSG00000232804,3304,HSPA1B
ENSG00000231555,3304,HSPA1B
ENSG00000224501,3304,HSPA1B
ENSG00000212866,3304,HSPA1B
ENSG00000204388,3304,HSPA1B
ENSG00000236251,3305,HSPA1L
ENSG00000206383,3305,HSPA1L
ENSG00000226704,3305,HSPA1L
ENSG00000234258,3305,HSPA1L
ENSG00000204390,3305,HSPA1L
ENSG00000126803,3306,HSPA2
ENSG00000170606,3308,HSPA4
ENSG00000044574,3309,HSPA5
ENSG00000101966,331,XIAP
ENSG00000173110,3310,HSPA6
ENSG00000109971,3312,HSPA8
ENSG00000113013,3313,HSPA9
ENSG00000106211,3315,HSPB1
ENSG00000170276,3316,HSPB2
ENSG00000089685,332,BIRC5
ENSG00000080824,3320,HSP90AA1
ENSG00000096384,3326,HSP90AB1
